D|42|1|842776101150|10||1|EACH|357537081140039
D|42|1|842776101150|10||1|EACH|357537081140040
D|42|1|842776101150|10||1|EACH|357537081140041
D|42|1|842776101150|10||1|EACH|357537081140042
D|42|1|842776101150|10||1|EACH|357537081140043
D|42|1|842776101150|10||1|EACH|357537081140044
D|42|1|842776101150|10||1|EACH|357537081140045
D|42|1|842776101150|10||1|EACH|357537081140046
D|42|1|842776101150|10||1|EACH|357537081140047
D|42|1|842776101150|10||1|EACH|357537081140048
D|42|1|842776101150|10||1|EACH|357537081140049
D|42|1|842776101150|10||1|EACH|357537081140050
D|42|1|842776101150|10||1|EACH|357537081140051
D|42|1|842776101150|10||1|EACH|357537081140052
D|42|1|842776101150|10||1|EACH|357537081140053
D|42|1|842776101150|10||1|EACH|357537081140054
D|42|1|842776101150|10||1|EACH|357537081140055
D|42|1|842776101150|10||1|EACH|357537081140056
D|42|1|842776101150|10||1|EACH|357537081140057
D|42|1|842776101150|10||1|EACH|357537081140058
D|42|1|842776101150|10||1|EACH|357537081140059
D|42|1|842776101150|10||1|EACH|357537081140060
D|42|1|842776101150|10||1|EACH|357537081140061
D|42|1|842776101150|10||1|EACH|357537081140062
D|42|1|842776101150|10||1|EACH|357537081140063
D|42|1|842776101150|10||1|EACH|357537081140064
D|42|1|842776101150|10||1|EACH|357537081140065
D|42|1|842776101150|10||1|EACH|357537081140066
D|42|1|842776101150|10||1|EACH|357537081140067
D|42|1|842776101150|10||1|EACH|357537081140068
D|42|1|842776101150|10||1|EACH|357537081140069
D|42|1|842776101150|10||1|EACH|357537081140070
D|42|1|842776101150|10||1|EACH|357537081140071
D|42|1|842776101150|10||1|EACH|357537081140072
D|42|1|842776101150|10||1|EACH|357537081140073
D|42|1|842776101150|10||1|EACH|357537081140074
D|42|1|842776101150|10||1|EACH|357537081140075
D|42|1|842776101150|10||1|EACH|357537081140076
D|42|1|842776101150|10||1|EACH|357537081140077
D|42|1|842776101150|10||1|EACH|357537081140078
D|42|1|842776101150|10||1|EACH|357537081140079
D|42|1|842776101150|10||1|EACH|357537081140080
D|42|1|842776101150|10||1|EACH|357537081140081
D|42|1|842776101150|10||1|EACH|357537081140082
D|42|1|842776101150|10||1|EACH|357537081140083
D|42|1|842776101150|10||1|EACH|357537081140084
D|42|1|842776101150|10||1|EACH|357537081140085
D|42|1|842776101150|10||1|EACH|357537081140086
D|42|1|842776101150|10||1|EACH|357537081140087
D|42|1|842776101150|10||1|EACH|357537081140088
D|42|1|842776101150|10||1|EACH|357537081140089
D|42|1|842776101150|10||1|EACH|357537081140090
D|42|1|842776101150|10||1|EACH|357537081140091
D|42|1|842776101150|10||1|EACH|357537081140092
D|42|1|842776101150|10||1|EACH|357537081140093
D|42|1|842776101150|10||1|EACH|357537081140094
D|42|1|842776101150|10||1|EACH|357537081140095
D|42|1|842776101150|10||1|EACH|357537081140096
D|42|1|842776101150|10||1|EACH|357537081140097
D|42|1|842776101150|10||1|EACH|357537081140098
D|42|1|842776101150|10||1|EACH|357537081140099
D|42|1|842776101150|10||1|EACH|357537081140100
D|42|1|842776101150|10||1|EACH|357537081140101
D|42|1|842776101150|10||1|EACH|357537081140102
D|42|1|842776101150|10||1|EACH|357537081140103
